Title,Bedrooms,Bathrooms,Full_Location,lat,lon,dist_to_lekki,dist_to_ikeja,Location,Is_Island,Prop_Type,Has_Pool,Has_BQ,New_Build,Bathroom_per_Bedroom,In_Estate,Neighborhood_Tier,Island_x_Beds,Luxury_Score,Price
5 Bedroom Detached Duplex With Bq,5,5,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,5,0,800000000.0
4 Bedroom Detached Duplex With Bq,4,4,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Detached Duplex,0,1,0,1.0,0,4,4,0,180000000.0
3 Bedroom Apartment With Bq,3,3,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,1,0,1.0,0,4,3,0,350000000.0
5 Bedroom Semi Detached Duplex With Pool,5,5,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,1,0,0,1.0,0,4,5,1,650000000.0
Newly Built 3 Bedroom Terrace Duplex,3,3,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,1,1.0,0,4,3,1,115000000.0
Beautiful Luxury 4 Bedroom Penthouse With Bq,4,4,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Other,0,1,0,1.0,0,4,4,0,450000000.0
5 Bedroom Detached Duplex With Bq,5,5,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,5,0,750000000.0
A Fully Detached 4bedroom Duplex,4,5,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.25,0,4,4,0,10000000.0
Newly Built 4 Bedroom Semi Detached Duplex With Bq,4,4,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,1,1.0,0,4,4,1,220000000.0
5 Bedroom Detached Duplex With Bq,5,5,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,5,0,1500000000.0
3 Bedroom Terrace Duplex With Bq,3,3,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,1,0,1.0,0,4,3,0,130000000.0
Luxurious 5 Bedroom Semi Detached Duplex With Bq,5,5,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,5,0,450000000.0
4 Bedroom Semi Detached Duplex With Pool,4,4,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,1,0,0,1.0,0,4,4,1,550000000.0
5 Bedroom Detached Duplex With Bq,5,5,Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,5,0,480000000.0
Newly Built 4 Bedroom Semi Detached Duplex,4,4,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Detached Duplex,0,0,1,1.0,0,4,4,1,130000000.0
4 Bedroom Semi Detached Duplex With Bq,4,4,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,4,0,260000000.0
Contemporary 4 Bedroom Semi Detached Duplex With Bq,4,4,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,4,0,200000000.0
4 Bedroom Detached Duplex With Bq,4,4,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Detached Duplex,0,1,0,1.0,0,4,4,0,198000000.0
5 Bedroom Detached Duplex,5,5,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,750000000.0
1/2/3 Bedroom Apartment,0,0,Abijo Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Flat,0,0,0,0.0,0,4,0,0,60000000.0
1 Bedroom Apartment,1,0,Sangotedo Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Flat,0,0,0,0.0,0,4,1,0,45000000.0
2 Units Of 2 Bedroom Flat,0,0,Maya Ikorodu Lagos,6.6191233,3.5041271,19.37412223201939,16.98654075658537,Ikorodu,0,Flat,0,0,0,0.0,0,2,0,0,17000000.0
4 Bedroom Massionnette,4,0,Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Other,0,0,0,0.0,0,5,4,0,1800000.0
Uncompleted 4 Bedroom Duplex,4,0,Maya Ikorodu Lagos,6.6191233,3.5041271,19.37412223201939,16.98654075658537,Ikorodu,0,Duplex,0,0,0,0.0,0,2,0,0,35000000.0
3 Bedroom Duplex,0,0,"Oke Ira , Off Addo Road Ajah Lagos",6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Duplex,0,0,0,0.0,0,4,0,0,60000000.0
3 Bedroom Apartment,3,0,Yaba Lagos,6.5114693,3.3699982,12.327418636428003,10.196897835571315,Yaba,0,Flat,0,0,0,0.0,0,4,0,0,80000000.0
3 Bedroom Apartment,1,0,Surulere Lagos,6.4855737,3.3539907,12.645023012159903,12.856266720612217,Surulere,0,Flat,0,0,0,0.0,0,4,0,0,60000000.0
5 Bedroom Fully Detached Duplex,5,0,Lekki County Homes Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,0.0,0,4,5,0,600000000.0
1 & 3 Bedroom Apartments,0,0,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,0.0,0,4,0,0,85000000.0
4 Bedroom Terraced Duplex With Bq,4,0,"Felicity Haven, Jakande Ajiran Community Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,1,0,0.0,0,4,4,0,250000000.0
2 Bedroom Apartment,2,0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,0.0,0,4,2,0,130000000.0
2 Bedroom Flat,2,0,Oniru Victoria Island Lagos,6.4300279,3.4259904,4.5315928067815925,20.705813048742375,Victoria Island,1,Flat,0,0,0,0.0,0,5,2,0,470000000.0
Offplan 1 Bedroom Apartment,1,1,Ozumba Mbadiwe Victoria Island Lagos,6.4300279,3.4259904,4.5315928067815925,20.705813048742375,Victoria Island,1,Flat,0,0,0,1.0,0,5,1,0,74000000.0
6 Units Of Mini Flat,0,0,Maya Ikorodu Lagos,6.6191233,3.5041271,19.37412223201939,16.98654075658537,Ikorodu,0,Flat,0,0,0,0.0,0,2,0,0,32000000.0
5 Bedroom Fully Detached Duplex,5,0,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,0.0,0,4,5,0,250000000.0
2 Bedroom Apartment With Bq,2,0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,1,0,0.0,0,4,2,0,150000000.0
House,0,0,Montego Bay 3 Extension Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Other,0,0,0,0.0,0,4,0,0,250000000.0
6 Units Of Mini Flats Plus 4 Shops,0,0,Maya Ikorodu Lagos,6.6191233,3.5041271,19.37412223201939,16.98654075658537,Ikorodu,0,Flat,0,0,0,0.0,0,2,0,0,32000000.0
4 Bedroom Terraced Duplex With Bq,0,0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,1,0,0.0,0,4,0,0,90000000.0
3 Bedroom Duplex,0,0,"Richland Garden, Bogije Off Lekki Epe Expressway Ibeju Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,0.0,0,4,0,0,75000000.0
2 Bedroom Home,2,0,Igbaja Surulere Lagos,6.4855737,3.3539907,12.645023012159903,12.856266720612217,Surulere,0,Other,0,0,0,0.0,0,4,0,0,100000000.0
22 Bedroom Hotel,0,0,Ikorodu Lagos,6.6191233,3.5041271,19.37412223201939,16.98654075658537,Ikorodu,0,Other,0,0,0,0.0,0,2,0,0,55000000.0
5 Bedroom Fully Detached Duplex,5,0,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Detached Duplex,0,0,0,0.0,0,4,5,0,260000000.0
5 Bedroom Detached Duplex,5,0,Pinnock Beach Estate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,0.0,0,4,5,0,1500000000.0
4 Bedroom Fully Detached Duplex With 2 Bq,4,4,Oniru Victoria Island Lagos,6.4300279,3.4259904,4.5315928067815925,20.705813048742375,Victoria Island,1,Detached Duplex,0,1,0,1.0,0,5,4,0,600000000.0
Superbly Finished 5 Bedroom Detached Duplex,5,5,Old Ikoyi Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Detached Duplex,0,0,0,1.0,0,5,5,0,2300000000.0
4 Bedroom Semi Detached Duplex With Bq,4,4,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,4,0,370000000.0
Blocks Of Flats,0,0,Close To Lasustech University Ita Oluwo Ikorodu Lagos,6.6191233,3.5041271,19.37412223201939,16.98654075658537,Ikorodu,0,Flat,0,0,0,0.0,0,2,0,0,110000000.0
Detached Bungalow,0,0,Oreyo Igbogbo Ikorodu Lagos,6.6191233,3.5041271,19.37412223201939,16.98654075658537,Ikorodu,0,Detached Duplex,0,0,0,0.0,0,2,0,0,35000000.0
Blocks Of Flats,0,0,Fish Pond Axus Agric Ikorodu Lagos,6.6191233,3.5041271,19.37412223201939,16.98654075658537,Ikorodu,0,Flat,0,0,0,0.0,0,2,0,0,55000000.0
Newly Built 2 Bedroom Detached Duplex,2,2,"Oreyo, Igbogbo Ikorodu Lagos",6.6191233,3.5041271,19.37412223201939,16.98654075658537,Ikorodu,0,Detached Duplex,0,0,1,1.0,0,2,0,1,55000000.0
2 Bedroom Flat,2,2,"Beechwood Park, Sangotedo Sangotedo Lagos",6.471022,3.635581,19.321981973319577,34.58834389190216,Sangotedo,1,Flat,0,0,0,1.0,0,3,2,0,50000000.0
4 Bedroom Terrace Duplex,4,4,"Fara Park 2 Estate, Sangotedo Along Lekki Expressway Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,1.0,0,4,4,0,120000000.0
Luxury 4 Bedroom Semi Detached Duplex With Bq,4,4,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,4,0,250000000.0
5 Bedroom Duplex,5,5,Agungi Agungi Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,5,0,350000000.0
Nicely Built 4 Bedroom Detached Duplex,4,4,Victory Villa Estate Abijo Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Detached Duplex,0,0,0,1.0,0,4,4,0,120000000.0
5 Bedroom Detached Duplex With Bq,5,6,Chevron Tollgate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.2,0,4,5,0,500000000.0
4 Bedroom Semi Detached Duplex With Bq,4,4,By Vgc Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,4,0,150000000.0
Room Self Contained,1,0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Other,0,0,0,0.0,0,4,1,0,3000000.0
2 Bedroom Apartment,2,2,Igbo Efon Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0,65000000.0
Stunning 5 Bedroom Detached Duplex With Bq,5,5,Chevron Tollgate Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,5,0,460000000.0
5 Bedroom Detached Duplex,5,6,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.2,0,4,5,0,510000000.0
Newly Built 4 Bedroom Semi Detached Duplex,4,4,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,1,1.0,0,4,4,1,160000000.0
6 Bedroom Detached Duplex With Cinema,6,6,Lekki County Homes Estate ( Megamond) Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,6,0,720000000.0
Newly Built 2 Bedroom Apartment In A Location,2,2,Ologolo Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,1,1.0,0,4,2,1,100000000.0
4 Bedroom Terrace Duplex,4,4,Oniru Victoria Island Lagos,6.4300279,3.4259904,4.5315928067815925,20.705813048742375,Victoria Island,1,Terrace,0,0,0,1.0,0,5,4,0,650000000.0
House,0,0,Apapa Lagos,6.445187,3.3683732,10.398751645290774,17.419869629100226,Apapa,0,Other,0,0,0,0.0,0,5,0,0,1200000000.0
A Block Of 9 Flats,0,0,"Lawani Street, Surulere Lagos",6.4855737,3.3539907,12.645023012159903,12.856266720612217,Surulere,0,Flat,0,0,0,0.0,0,4,0,0,300000000.0
1000 Square Meters (fully Fenced & Gated In Ikoyi,0,0,Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Other,0,0,0,0.0,1,5,0,1,1700000000.0
Luxury 5 Bedroom Detached Duplex With Bq,5,0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,0.0,0,4,5,0,1000000000.0
15 Storey Building,0,0,"Glover Road, Ikoyi Lagos",6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Other,0,0,0,0.0,0,5,0,0,25000000.0
House,0,0,"Off Afolabi Bus Stop, Lasu Isheri Road, Alimosho Lagos",6.5843882,3.2575876,27.144835989600622,10.56259673623399,Alimosho,0,Other,0,0,0,0.0,0,4,0,0,85000000.0
Spacious 4 Bedroom Semi Detached Duplex With Bq,4,0,Surulere Lagos,6.4855737,3.3539907,12.645023012159903,12.856266720612217,Surulere,0,Detached Duplex,0,1,0,0.0,0,4,0,0,280000000.0
3 Bedroom Terraced Duplex With Bq,3,0,Abraham Adesanya Estate Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Terrace,0,1,0,0.0,0,4,3,0,75000000.0
4 Bedroom Terraced Duplex With A Room Bq,4,0,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,1,0,0.0,0,4,4,0,140000000.0
5 Bedroom Detached House With Bq,5,0,Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Detached Duplex,0,1,0,0.0,0,5,5,0,750000000.0
5 Bedroom Detached Duplex With Bq,5,5,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,5,0,600000000.0
4 Bedroom Detached Duplex,4,4,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Detached Duplex,0,0,0,1.0,0,4,4,0,200000000.0
2/3 Bedroom Apartment With Swimming/pool/elevator,2,2,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,1,0,0,1.0,0,4,2,1,400000000.0
5 Bedroom Detached Duplex With Bq,5,5,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Detached Duplex,0,1,0,1.0,0,4,5,0,270000000.0
2 Bedroom Flat With Rooftop,2,2,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0,400000000.0
5 Bedroom Detached Duplex With Study Room,5,5,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Detached Duplex,0,0,0,1.0,0,4,5,0,200000000.0
Units Of 2 Bedroom Apartment,2,2,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0,140000000.0
5 Bedroom Detached Duplex With Bq,5,5,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Detached Duplex,0,1,0,1.0,0,4,5,0,285000000.0
Units Of 2 Bedroom Apartment,2,2,Ologolo Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0,90000000.0
5 Bedroom Detached Duplex For Sale,5,5,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,1200000000.0
5 Bedroom Detached Duplex,5,5,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,450000000.0
5 Bedroom Fully Detached Duplex,5,5,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,470000000.0
4 Bedroom Detached Duplex,4,4,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0,280000000.0
4 Bedroom Detached Duplex,4,4,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Detached Duplex,0,0,0,1.0,0,4,4,0,210000000.0
Fully Automated 5 Bedroom Detached Duplex With Pool,5,5,Chevron Toll Gate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,1,0,0,1.0,0,4,5,1,600000000.0
6 Bedroom Detached Duplex,6,6,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,6,0,750000000.0
5 Bedroom Fully Detached Duplex,5,5,Ologolo Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,350000000.0
5 Bedroom Semi Detached Duplex,5,5,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,330000000.0
1 Bedroom Apartment,1,1,Victoria Island Lagos,6.4300279,3.4259904,4.5315928067815925,20.705813048742375,Victoria Island,1,Flat,0,0,0,1.0,0,5,1,0,350000000.0
Joint Venture Development,0,0,Freedom Way Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Other,0,0,0,0.0,0,4,0,0,1200000000.0
1 Bedroom And 2 Bedroom Apartment,2,2,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0,300000000.0
New 2 Bedroom Apartment,2,2,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0,230000000.0
4 Bedroom Terrace Duplex,4,4,Old Ikoyi Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Terrace,0,0,0,1.0,0,5,4,0,1200000000.0
4 Bedroom Terrace Duplex,4,4,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,1.0,0,4,4,0,110000000.0
New Development 2 Bedroom Apartment,2,2,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0,230000000.0
2 Bedroom Apartment,2,2,Ologolo Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0,120000000.0
3 Units Of 5 Bedroom Duplex,5,5,Lekki Conservation Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,5,0,680000000.0
2 Bedroom Apartment,2,2,Ologolo Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0,110000000.0
2 Bedroom Apartment,2,2,Osapa Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0,125000000.0
2 Bedroom Flat With Bq,2,2,Freedom Way Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,1,0,1.0,0,4,2,0,248000000.0
Newly Built 3 Bedroom Flat,3,3,Ilasan Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,1,1.0,0,4,3,1,140000000.0
Luxury 5 Bedroom Fully Detached Duplex With Bq,5,5,"Harris Drive, Vgc Extension Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,5,0,420000000.0
Fully Furnished 4 Bedroom Semi Detached Duplex With Bq,4,4,Chevron Drive Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,4,0,268000000.0
4 Bedroom Terraced Duplex,4,4,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,1.0,0,4,4,0,125000000.0
4 Bedroom Fully Detached Duplex,4,4,"In Admiralty Homes, New Road Opposite Chevron Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0,260000000.0
3 Bedroom Flats,3,3,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,3,0,110000000.0
3 Bedroom Maisonette,3,3,Freedom Way Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Other,0,0,0,1.0,0,4,3,0,295000000.0
Newly Built 5 Bedroom Fully Detached House,5,5,"Lakeview Park2 Estate, Orchid Road Orchid Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,1,1.0,0,4,5,1,750000000.0
2 Bedroom Flats,2,2,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0,110000000.0
Luxury 6 Bedroom Fully Detached Duplex,6,6,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,6,0,1300000000.0
Beautiful Luxury 3 Bedroom Apartment,3,3,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,3,0,190000000.0
4 Bedroom Semi Detached Duplex,4,4,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0,275000000.0
3 Bedroom Apartment,3,3,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,3,0,230000000.0
Luxury 5 Bedroom Fully Detached Duplex,5,5,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Detached Duplex,0,0,0,1.0,0,4,5,0,250000000.0
5 Bedroom Fully Detached Duplex,5,5,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,450000000.0
5 Bedroom Fully Detached Duplex,5,5,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,970000000.0
Luxury 5 Bedroom Fully Detached Duplex,5,5,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,420000000.0
2 Bedroom Apartment With Bq,2,2,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,1,0,1.0,0,4,2,0,200000000.0
4 Bedroom Semi Detached Duplex,4,4,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0,300000000.0
4 Bedroom Terrace Duplex,4,4,Lekki Right Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,1.0,0,4,4,0,400000000.0
5 Bedroom Fully Detached Duplex With Swimming Pool,5,5,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Detached Duplex,1,0,0,1.0,0,4,5,1,220000000.0
4 Bedroom Penthouse Maisonette,4,4,Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Other,0,0,0,1.0,0,5,4,0,4500000000.0
5 Bedroom Fully Detached Duplex,5,5,Second Toll Gate Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,430000000.0
3 Bedroom Flat,3,3,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,3,0,150000000.0
Furnished 2 Bedroom Flat,2,2,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0,320000000.0
2 Bedroom Flat,2,2,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0,75000000.0
Newly Built 6 Bedroom Flat,6,6,Banana Island Ikoyi Lagos,6.4600581,3.4593152,1.2666850782568917,19.69523211516851,Banana Island,1,Flat,0,0,1,1.0,0,5,6,1,7000000000.0
Serviced 3 Bedroom Flat With 24 Hours Light For Sale,3,3,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,1,4,3,1,150000000.0
